driver_id,order_id,start_price,ride_price,order_type_group,rating,fromlatitude,fromlongitude,tolatitude,tolongitude
8321517,7783619256,600.0,700.0,city,4.989999771118164,60.93846893310547,76.55645751953125,60.941375732421875,76.60250091552734
93675293,7795904376,600.0,600.0,city,4.929999828338623,60.93238067626953,76.5546646118164,60.93381881713867,76.5784683227539
92283055,7794851179,650.0,700.0,city,4.929999828338623,60.9323844909668,76.55465698242188,60.941341400146484,76.553466796875
8356220,7771740294,650.0,700.0,city,5.0,60.93402862548828,76.57933044433594,60.91577911376953,76.60868835449219
92662904,7773822736,550.0,580.0,city,4.800000190734863,60.9472770690918,76.60059356689453,60.939151763916016,76.5882568359375
47428578,7783845785,580.0,580.0,city,4.800000190734863,60.94725036621094,76.6005859375,60.939151763916016,76.5882568359375
8321517,7786394806,800.0,880.0,city,4.940000057220459,60.950626373291016,76.49237823486328,60.93596649169922,76.62564849853516
92034936,7786796530,550.0,600.0,city,4.980000019073486,60.93138122558594,76.57451629638672,60.9399299621582,76.54649353027344
302459136,7776708651,600.0,600.0,city,4.980000019073486,60.94620895385742,76.64968872070312,60.9321403503418,76.57534790039062
8341908,7790587399,600.0,600.0,city,4.989999771118164,60.94388961791992,76.63330841064453,60.918701171875,76.60112762451172
8322221,7799999032,550.0,580.0,city,5.0,60.93656921386719,76.58451843261719,60.93803024291992,76.55535125732422
92034936,7803140849,560.0,600.0,city,4.96999979019165,60.93825149536133,76.56427001953125,60.92890930175781,76.57875061035156
47428578,7787020743,550.0,580.0,city,4.96999979019165,60.92890930175781,76.57875061035156,60.937599182128906,76.56490325927734
8278149,7822893864,650.0,650.0,city,4.949999809265137,60.93798828125,76.55290222167969,60.92953872680664,76.62232208251953
8231169,7780927837,550.0,550.0,city,4.980000019073486,60.942501068115234,76.60926055908203,60.93571853637695,76.61809539794922
47139680,7793485810,600.0,650.0,city,4.980000019073486,60.93834686279297,76.5643539428711,60.94692611694336,76.60846710205078
8341908,7824177822,570.0,570.0,city,5.0,60.93722152709961,76.57332611083984,60.95457458496094,76.57202911376953
93675293,7782356372,600.0,600.0,city,4.940000057220459,60.94401931762695,76.59075164794922,60.93222427368164,76.62814331054688
8307478,7799128654,550.0,600.0,city,4.949999809265137,60.927703857421875,76.59808349609375,60.947200775146484,76.60863494873047
92751633,7814723126,580.0,600.0,city,4.949999809265137,60.95246124267578,76.60885620117188,60.92777633666992,76.59803009033203
8374906,7776091662,700.0,750.0,city,4.989999771118164,60.933048248291016,76.61943817138672,60.9084587097168,76.49677276611328
302411164,7801978992,580.0,580.0,city,4.960000038146973,60.94620895385742,76.57324981689453,60.93846893310547,76.5566635131836
47405920,7801874507,600.0,600.0,city,4.960000038146973,60.948360443115234,76.61292266845703,60.94620895385742,76.57324981689453
93675293,7807266503,600.0,630.0,city,4.960000038146973,60.935691833496094,76.61286926269531,60.948280334472656,76.61087036132812
47515588,7813862759,600.0,650.0,city,5.0,60.93086624145508,76.52490997314453,60.94023895263672,76.5865707397461
46639810,7823277099,700.0,770.0,city,4.960000038146973,60.963836669921875,76.53191375732422,60.89503860473633,76.66764831542969
8378328,7808116899,750.0,800.0,city,4.960000038146973,60.89503860473633,76.66764831542969,60.96365737915039,76.53189849853516
8278149,7809565720,580.0,600.0,city,4.96999979019165,60.940677642822266,76.61592102050781,60.943382263183594,76.58954620361328
8364721,7824575148,600.0,600.0,city,4.909999847412109,60.93533706665039,76.62355041503906,60.94834899902344,76.58624267578125
8211442,7809991792,600.0,600.0,city,4.909999847412109,60.91944122314453,76.6073226928711,60.93148422241211,76.5705337524414
46903650,7817555584,550.0,550.0,city,5.0,60.94654846191406,76.60643768310547,60.94829177856445,76.59451293945312
8301131,7800562895,560.0,570.0,city,4.989999771118164,60.932220458984375,76.62814331054688,60.93122100830078,76.62721252441406
8307478,7817720404,580.0,600.0,city,4.989999771118164,60.92631912231445,76.58203887939453,60.932220458984375,76.62814331054688
47405920,7775368160,580.0,600.0,city,4.960000038146973,60.94293975830078,76.57196044921875,60.9320182800293,76.62059783935547
47279152,7776213373,650.0,650.0,city,4.960000038146973,60.9315185546875,76.62016296386719,60.93846893310547,76.5566635131836
91680460,7776004647,550.0,600.0,city,4.980000019073486,60.94112777709961,76.5704574584961,60.93257141113281,76.57735443115234
47139680,7795928190,600.0,650.0,city,4.96999979019165,60.927310943603516,76.60408782958984,60.93537139892578,76.61691284179688
8307478,7780126747,550.0,600.0,city,4.980000019073486,60.942020416259766,76.5674819946289,60.92695999145508,76.58014678955078
8268271,7798041267,550.0,600.0,city,4.989999771118164,60.944190979003906,76.57894897460938,60.94961166381836,76.59642028808594
8278149,7813279458,550.0,580.0,city,4.980000019073486,60.94013595581055,76.60742950439453,60.93397521972656,76.6343002319336
46639810,7811101569,550.0,580.0,city,4.980000019073486,60.94017791748047,76.60742950439453,60.93397521972656,76.6343002319336
91680460,7823692370,600.0,600.0,city,4.96999979019165,60.928131103515625,76.58818054199219,60.93682861328125,76.56440734863281
47428578,7813372036,650.0,650.0,city,4.96999979019165,60.947635650634766,76.61417388916016,60.9365234375,76.53206634521484
8341908,7782357718,600.0,600.0,city,4.800000190734863,60.940128326416016,76.57334899902344,60.9526481628418,76.59229278564453
46911912,7825032949,700.0,700.0,city,5.0,60.89604187011719,76.66813659667969,60.941429138183594,76.59867095947266
8314318,7780434455,650.0,650.0,city,4.960000038146973,60.9268684387207,76.57856750488281,60.94578170776367,76.58483123779297
47139680,7774455634,630.0,630.0,city,4.960000038146973,60.95283889770508,76.56620025634766,60.94135284423828,76.54537200927734
302411164,7788926734,550.0,650.0,city,4.96999979019165,60.93013000488281,76.62870025634766,60.941490173339844,76.55584716796875
47139680,7792922505,650.0,650.0,city,4.96999979019165,60.92884063720703,76.5612564086914,60.93709182739258,76.59403991699219
8278149,7802635190,650.0,700.0,city,4.96999979019165,60.92884063720703,76.5612564086914,60.9367790222168,76.6141586303711
91680460,7812524611,650.0,650.0,city,4.96999979019165,60.92884063720703,76.5612564086914,60.9367790222168,76.6141586303711
47139680,7807992370,650.0,650.0,city,4.96999979019165,60.9367790222168,76.6141586303711,60.92884063720703,76.5612564086914
302412091,7810198176,600.0,600.0,city,5.0,60.93844223022461,76.55707550048828,60.93231201171875,76.61873626708984
92283055,7817795481,580.0,650.0,city,5.0,60.92637252807617,76.60829162597656,60.94135284423828,76.54537200927734
8364721,7779123957,600.0,600.0,city,5.0,60.94084167480469,76.54537963867188,60.93521499633789,76.6077651977539
47139680,7794296273,600.0,600.0,city,4.840000152587891,60.949317932128906,76.59386444091797,60.95542907714844,76.5721664428711
8314318,7779838217,580.0,580.0,city,4.980000019073486,60.93985366821289,76.5979232788086,60.92652130126953,76.59355163574219
92751633,7819153216,580.0,650.0,city,4.980000019073486,60.95488739013672,76.57015228271484,60.92914581298828,76.58546447753906
92662904,7818172452,570.0,570.0,city,4.980000019073486,60.940120697021484,76.60848999023438,60.93574905395508,76.59709930419922
8364721,7800185194,600.0,600.0,city,5.0,60.94667434692383,76.59458923339844,60.94578552246094,76.56067657470703
93402627,7800772498,600.0,650.0,city,4.960000038146973,60.93886947631836,76.55685424804688,60.9534912109375,76.58159637451172
92751633,7802956488,600.0,630.0,city,4.909999847412109,60.942665100097656,76.55606842041016,60.946311950683594,76.58512878417969
47139680,7803496563,600.0,600.0,city,4.909999847412109,60.946250915527344,76.5854721069336,60.942665100097656,76.55606842041016
47221750,7821961381,650.0,700.0,city,4.909999847412109,60.942665100097656,76.55609130859375,60.94635009765625,76.64967346191406
8307478,7814810565,650.0,650.0,city,4.909999847412109,60.94473648071289,76.57284545898438,60.94264221191406,76.55618286132812
8307478,7789450929,600.0,600.0,city,4.909999847412109,60.938568115234375,76.55642700195312,60.9426155090332,76.55642700195312
8314318,7826330499,650.0,650.0,city,4.980000019073486,60.939876556396484,76.55638885498047,60.936912536621094,76.61638641357422
92850080,7822149931,600.0,600.0,city,5.0,60.95787811279297,76.57749938964844,60.9355583190918,76.63008117675781
8231169,7779260787,600.0,600.0,city,5.0,60.95790100097656,76.57746887207031,60.927650451660156,76.57731628417969
93402627,7825512777,600.0,600.0,city,5.0,60.930904388427734,76.57467651367188,60.94133758544922,76.55042266845703
91680460,7772482272,650.0,700.0,city,5.0,60.94470977783203,76.55753326416016,60.95167922973633,76.60163879394531
302411164,7779757797,560.0,560.0,city,4.960000038146973,60.94575119018555,76.54039001464844,60.94153594970703,76.54531860351562
46903650,7825516638,550.0,550.0,city,4.960000038146973,60.92613220214844,76.5914306640625,60.93985366821289,76.5979232788086
302412091,7775319084,600.0,600.0,city,4.960000038146973,60.930721282958984,76.59168243408203,60.94575119018555,76.54039001464844
8341908,7772423751,600.0,600.0,city,4.960000038146973,60.94095230102539,76.54686737060547,60.92610549926758,76.59135437011719
8276674,7772845212,600.0,650.0,city,4.960000038146973,60.926204681396484,76.59136962890625,60.94575119018555,76.54039001464844
46911912,7779251639,650.0,700.0,city,4.96999979019165,60.943519592285156,76.60084533691406,60.89228820800781,76.65652465820312
91812566,7824685560,600.0,630.0,city,5.0,60.93942642211914,76.61690521240234,60.942359924316406,76.57103729248047
8231169,7788474829,600.0,600.0,city,4.980000019073486,60.93933868408203,76.61395263671875,60.93846893310547,76.5566635131836
46939941,7781191503,550.0,550.0,city,4.940000057220459,60.928680419921875,76.60370635986328,60.94599151611328,76.58747863769531
8321517,7810063399,550.0,600.0,city,4.900000095367432,60.9373893737793,76.56253051757812,60.948768615722656,76.56670379638672
93675293,7793206991,650.0,700.0,city,4.949999809265137,60.93341827392578,76.59117889404297,60.929290771484375,76.53803253173828
8301131,7797282069,650.0,730.0,city,5.0,60.95353317260742,76.59040069580078,60.93994903564453,76.55616760253906
8211442,7825958551,600.0,600.0,city,4.829999923706055,60.923221588134766,76.60192108154297,60.94248962402344,76.56582641601562
8321517,7811655285,550.0,600.0,city,4.829999923706055,60.9394416809082,76.54414367675781,60.94248962402344,76.56582641601562
93402627,7825258220,550.0,600.0,city,4.829999923706055,60.92784118652344,76.57837677001953,60.94248962402344,76.56582641601562
302412091,7782171273,600.0,650.0,city,5.0,60.93595886230469,76.55664825439453,60.949058532714844,76.56300354003906
8252671,7789804287,600.0,600.0,city,4.820000171661377,60.94369888305664,76.58894348144531,60.948768615722656,76.56670379638672
303196498,7774256301,580.0,580.0,city,5.0,60.92948913574219,76.62838745117188,60.942230224609375,76.63448333740234
8407266,7811945312,600.0,600.0,city,5.0,60.92927932739258,76.6290283203125,60.94015121459961,76.60202026367188
8211442,7809974490,620.0,620.0,city,5.0,60.92612075805664,76.59451293945312,60.92948913574219,76.6288070678711
8341908,7780294245,630.0,630.0,city,4.949999809265137,60.93223190307617,76.6281509399414,60.93741989135742,76.58251190185547
47405920,7826671436,650.0,650.0,city,4.949999809265137,60.93223190307617,76.6281509399414,60.941368103027344,76.54660034179688
47221750,7798729683,620.0,620.0,city,4.949999809265137,60.93223190307617,76.6281509399414,60.95539855957031,76.57685852050781
8231169,7801833107,620.0,620.0,city,4.949999809265137,60.93223190307617,76.6281509399414,60.941368103027344,76.54660034179688
8378328,7811812849,650.0,650.0,city,4.949999809265137,60.93223190307617,76.6281509399414,60.941368103027344,76.54660034179688
8313173,7817191946,630.0,630.0,city,4.949999809265137,60.955360412597656,76.57697296142578,60.93082809448242,76.5850830078125
8278149,7812124145,600.0,600.0,city,4.940000057220459,60.92622756958008,76.62996673583984,60.9409065246582,76.61582946777344
47279152,7802492225,600.0,600.0,city,5.0,60.94615936279297,76.57015228271484,60.93564987182617,76.58509826660156
8407266,7815209182,550.0,600.0,city,4.989999771118164,60.93270492553711,76.59630584716797,60.92377853393555,76.60275268554688
8307478,7775691640,550.0,600.0,city,4.989999771118164,60.93289566040039,76.59616088867188,60.92377853393555,76.60275268554688
302412091,7811795123,550.0,600.0,city,4.989999771118164,60.93270492553711,76.59629821777344,60.92377853393555,76.60275268554688
47405920,7777438321,550.0,550.0,city,4.989999771118164,60.923831939697266,76.60271453857422,60.93256378173828,76.59593200683594
47324900,7808313905,550.0,600.0,city,4.989999771118164,60.93269729614258,76.59635162353516,60.92377853393555,76.60275268554688
47279152,7776670768,650.0,650.0,city,4.980000019073486,60.95711135864258,76.57402038574219,60.93985366821289,76.5979232788086
8321517,7807945196,650.0,700.0,city,4.980000019073486,60.95520782470703,76.57679748535156,60.93234634399414,76.59622192382812
8278149,7809784886,550.0,580.0,city,4.960000038146973,60.92888259887695,76.62013244628906,60.92936325073242,76.60862731933594
92283055,7774463818,600.0,600.0,city,4.96999979019165,60.93653106689453,76.55821990966797,60.93117141723633,76.5118408203125
302412091,7828007668,600.0,600.0,city,4.96999979019165,60.947669982910156,76.59127807617188,60.93846893310547,76.5566635131836
302412091,7820826698,600.0,600.0,city,5.0,60.936546325683594,76.58553314208984,60.9413948059082,76.5494155883789
8211442,7819037037,600.0,600.0,city,5.0,60.94757080078125,76.5958480834961,60.92327880859375,76.60230255126953
302412091,7819134552,600.0,600.0,city,5.0,60.95220184326172,76.59253692626953,60.94432830810547,76.57235717773438
92662904,7789813848,570.0,570.0,city,5.0,60.94771957397461,76.5961685180664,60.952980041503906,76.60919189453125
302459136,7809893039,600.0,600.0,city,5.0,60.9351806640625,76.61212158203125,60.934608459472656,76.567626953125
8313173,7810690857,750.0,750.0,city,4.960000038146973,60.93422317504883,76.5767593383789,60.938594818115234,76.61247253417969
8364721,7807401682,550.0,600.0,city,4.980000019073486,60.953609466552734,76.58971405029297,60.94557571411133,76.56144714355469
